Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,2189.5344713606637,2199.1443030598116,2166.728212130443,2180.154541015625,1575632,654.9719120410531,657.3398509855255,647.8680952076361,649.83349609375,17222050,486.3894841363921,491.1862367888572,480.777300534202,482.6000671386719,14147649,910.4672819578382,913.6639990942831,900.6731791916262,902.9176635742188,17312747,1029.4465337227045,1032.2635155708274,1010.7836797307418,1025.177001953125,6728187,697.9917814824651,703.4772630783118,677.3377274871655,678.9595336914062,4183639
2020-12-15,2171.188313177259,2173.9011041593926,2121.805548923737,2133.530517578125,2207176,653.9300987811489,660.631320326763,646.920975772821,658.9027709960938,21561436,485.2862393031063,486.1976226304079,477.85131871861233,483.7033386230469,13320211,902.1921882018914,902.1921882018914,889.2240359631435,895.2320556640625,18551265,1017.6503777614232,1024.4288018261318,1014.1290961774737,1016.4179077148438,6905926,677.337650695284,686.8776176064852,668.7516804752029,684.9219360351562,5495877
2020-12-16,2130.8175215680576,2165.578422152994,2117.850997086811,2155.5087890625,1748634,664.9172559333512,670.9792027585718,660.4181719366511,668.0902709960938,16832092,483.7033499420966,497.7098290291056,481.6887083567083,495.21551513671875,17707777,901.4213476389596,904.5727289498443,891.3098338764274,896.2295532226562,18561011,1021.1713053806234,1029.0061756813368,1015.5372353070234,1026.1890869140625,7788404,703.1909411128821,711.9200341695137,692.7924120661052,698.2778930664062,11262389
2020-12-17,2153.7162658516627,2153.7162658516627,2124.2888873259353,2129.162841796875,1912868,671.8316971698117,684.334427687693,665.1541201988684,682.8189697265625,21924478,495.9829846726362,501.2594098742568,491.186261604488,494.1602478027344,20023766,899.8343755485606,909.1297243018021,896.5016507528353,900.3331298828125,20252358,1026.3655572410455,1029.0065183931567,1017.826385039295,1020.4673461914062,6658153,701.2829585058614,704.4788824220212,691.9814905797034,697.0377197265625,3630553
2020-12-18,2135.323834087115,2155.4631034405984,2126.127779676748,2145.853271484375,2229891,679.5984953959074,681.8243349393504,666.0065486123938,668.3981323242188,22995918,493.0090130054712,493.96835758933724,484.51876571560626,489.89111328125,11000487,897.8392714360722,909.0843613071538,890.9924186751066,903.031005859375,18466344,1041.2869820726494,1051.9828966141033,1034.9046590597186,1047.4052734375,15995676,692.697074560501,704.0019719256917,689.3103974614824,699.85205078125,6671658
2020-12-21,2154.6356368772995,2161.0728752290456,2082.998459882376,2120.564208984375,2003069,671.3107140052659,674.3179850066851,647.2524303718895,650.0703125,23761824,486.8691681315879,490.4187490734101,460.63101609389577,470.9440002441406,15539470,911.3968279822237,916.8379694209409,841.2283275836958,879.5205688476562,44135540,1045.8205071895295,1064.9674735459034,1014.1730356676362,1036.401123046875,10858352,695.463588941866,696.4175856345161,629.876316322177,654.39404296875,9130116
2020-12-22,2124.288402443477,2145.7152524443222,2097.6198467418053,2125.2080078125,1764488,655.8245211990293,655.8245211990293,636.9757003974331,650.2835083007812,22851558,473.9179887472816,484.4708090976627,465.81149114388694,479.9618835449219,21632475,883.737487050984,888.226455543862,856.2821939144102,878.1602783203125,28140001,1040.5385772192492,1077.3799596666704,1035.3446660438115,1074.430908203125,10901851,657.1129596756036,667.1776138945914,636.6020292409303,663.075439453125,7305751
2020-12-23,2133.4848800396007,2186.1783230569868,2118.0814870479353,2179.787109375,1559556,647.6313366151035,654.0010695985399,644.5767183346328,651.4910888671875,15467394,479.9618704214591,488.78784640167,478.1391038138106,486.58135986328125,13326963,875.1223093610237,884.8484079017386,870.8826879671385,881.40234375,19501410,1089.8364644627864,1108.1911200982577,1083.2781216149863,1103.0853271484375,15878346,661.1196777172182,682.1076039939553,656.588193634741,678.7686157226562,4383472
2020-12-24,2190.959621544174,2216.2487672283146,2170.3145275155416,2209.121826171875,2489444,658.0029330191164,664.9173036746126,652.1304324501009,661.6495361328125,14952188,498.86101873913714,501.7390524092514,489.69922453462624,496.2707824707031,21241048,882.8306894509022,906.3184389463692,882.3319351071959,904.2100219726562,20776988,1100.3124102877798,1100.3124102877798,1079.272732749329,1088.1199951171875,7313885,679.7225993454668,689.3102538381362,667.8930178343458,678.1962280273438,3373695
2020-12-28,2211.651197136332,2223.054215374556,2185.0286631794443,2196.845458984375,1532477,665.3908677908984,672.9682726910083,664.9172799846416,669.1085205078125,11699194,498.9569487196128,505.5764381904471,495.59924272097487,500.3959655761719,13124256,909.900545527166,915.0243362502358,904.7314189530317,908.35888671875,17221499,1090.2326495757873,1098.639751556463,1088.075907791497,1091.861328125,4607051,682.4892544299815,685.732808235364,674.7618463146217,678.2439575195312,2484872
2020-12-29,2202.454967406106,2209.8118107210325,2164.9350215973727,2192.615234375,1749013,672.9919005089087,679.4800296100917,672.4946102431297,675.9044189453125,14495346,501.73905815686277,503.6097860291981,494.1602241414144,499.1008605957031,11457626,910.943413813905,912.4397367118075,898.9501027379986,902.3508911132812,18611939,1087.1956067576748,1104.3177941793053,1087.1956067576748,1100.66455078125,6878105,681.630602072269,684.015593682039,671.6136373112349,674.5233154296875,2808820
2020-12-30,2197.8567759114594,2220.5249578745415,2184.982301073484,2213.122314453125,1924886,681.9191122043819,681.9191122043819,669.1795883098822,678.41455078125,16216726,502.1227886620878,502.1227886620878,492.4333611772388,495.1675109863281,10691466,904.7087428928894,910.1272165991579,895.7761410801606,904.8220825195312,22043630,1103.0414394818924,1103.3055785810864,1089.9687032914826,1097.58349609375,5194690,677.3376942939032,690.9798362095657,671.9475893511914,687.5454711914062,3219036
2020-12-31,2203.3746069686385,2222.6863209696157,2195.098158111077,2202.82275390625,1709836,679.5984851060285,683.8607752565193,674.8863096751678,680.2141723632812,22145750,496.07889713784584,497.37400033143723,485.71792245583913,488.9797058105469,15816475,903.9152218564029,912.2583374556028,897.1591008607796,900.1970825195312,18781189,1094.2379624465152,1107.7949144468937,1090.716681795038,1105.506103515625,7430470,686.6391382870685,692.1723076100828,680.6766587951697,687.4500122070312,3723205
2021-01-01,2202.822771871949,2210.7314684277826,2190.5001488331854,2195.60400390625,830096,681.9664673920958,683.3872308658292,672.7788520330828,674.8863525390625,8810938,491.42607970995465,495.40737164096515,487.54071030612124,494.20819091796875,10377082,901.4213814086115,905.5022677403856,898.7008105101149,901.1947021484375,10015175,1107.355100874464,1114.0455147136158,1105.5064494461576,1109.599853515625,4253550,691.6475354571795,710.4889683196337,689.7395422559183,698.7548217773438,9543128
2021-01-04,2211.651332374948,2234.6414709651244,2207.6969836348235,2231.4228515625,1614486,681.0192736609507,681.0192736609507,662.5493489928165,670.600341796875,15740192,495.9829966149415,499.34073267015054,490.8025236459427,496.0789489746094,13489114,904.6406964491767,906.3636985650919,892.3527025549105,902.713623046875,24513534,1117.1265862270766,1135.6133146043567,1110.2160925877665,1134.07275390625,7208454,701.1876455094957,716.4515942552806,693.7941703357561,714.6389770507812,4547027
2021-01-05,2211.6509915413803,2259.42444726687,2211.6509915413803,2253.5390625,2356303,672.1158159334071,677.5857784188031,667.2852432584963,675.667724609375,14386824,493.1049499511719,495.88706125639266,490.32283864595115,493.1049499511719,10689423,892.80613046262,899.4262438413816,886.9115106039434,891.4912109375,24123091,1128.5704312087867,1143.5358737443166,1122.4522491565847,1138.958251953125,8145280,713.5894528343619,713.5894528343619,696.4175141297917,706.0528564453125,3551554
2021-01-06,2249.171158884962,2253.0334570515815,2208.524641011378,2222.96240234375,1641627,679.5984470762849,681.9663859162719,669.2268633949402,672.755126953125,22134050,494.0642841752374,510.1333657402959,492.24151752025733,503.9455871582031,30837593,891.4004573776713,891.4457932255564,863.854552119663,867.9807739257812,46401468,1144.4165708286318,1146.17721170683,1116.290375783817,1128.6588134765625,7161715,706.9115455369046,712.1108391299781,696.8468921278317,702.2369384765625,3601608
2021-01-07,2236.48021470069,2237.1238935440924,2174.866656154248,2178.4072265625,2403881,678.4144903386681,678.4618375541515,668.9664373148993,670.7186889648438,19894842,510.37324863779025,531.9106010552654,505.67238839838797,523.0845947265625,39444841,870.814757093236,881.9238397966232,863.8546244352824,866.5751953125,32325918,1140.8950094747993,1142.3475593355365,1105.2420404287118,1111.09619140625,10954918,708.819532725223,720.2674928769089,706.0529190642976,710.1551513671875,4063641
2021-01-08,2197.856723592314,2207.052776829102,2171.004293043497,2198.960205078125,2797948,678.1778291530658,682.9137078482687,673.9628855521313,678.0120849609375,13768764,526.9699041753314,527.4016151964311,515.4577097015273,518.287841796875,14538362,869.6811807226603,878.9311936650147,867.0059456976594,876.800048828125,27540187,1125.2692978970617,1159.2056846592145,1125.2692978970617,1155.068115234375,13186251,715.4975113816109,737.2486240821446,710.7275279724003,735.054443359375,5998381
2021-01-11,2230.043004769843,2245.6302707665564,2208.9841317671244,2233.8134765625,2787672,686.7023588514919,693.758829135686,680.2142286543354,687.3890380859375,17331392,519.4870098846723,531.8146655458463,519.4870098846723,524.9073486328125,19892197,879.1124426510808,879.1124426510808,858.1185873709477,860.2723999023438,33307825,1181.4778045970766,1217.791015480157,1179.6291535352227,1211.4967041015625,20528626,737.4871318139939,754.9930060654226,728.0902876796966,752.7987670898438,6643610
2021-01-12,2234.45724664545,2237.4919893691754,2181.304009603269,2184.890380859375,2036708,687.8625898545131,704.5565601168332,686.276082257034,701.383544921875,20388156,526.6821683863027,545.8691205651879,522.844730227873,542.751220703125,25857074,862.87970997784,888.7252828199374,861.4740587259083,887.3876953125,41161546,1213.081470086967,1213.081470086967,1197.2357034240022,1207.5794677734375,8309868,753.6097676441481,760.0969340995606,741.6371197063727,743.974365234375,5532160
2021-01-13,2190.4080285867485,2205.2137654410053,2174.4990346600116,2181.6259765625,1702740,707.019262506273,708.9136137714456,692.4327346400382,696.48193359375,16934650,564.0967432104779,577.2398007341314,543.9504458662902,554.7431030273438,85239439,890.3349713085404,895.5040980209848,869.8852636562669,879.112548828125,26619458,1209.427928406839,1226.1100612683126,1197.2355146942416,1221.13623046875,14442997,748.5058073332034,798.9722573893914,746.2639383198226,790.2431640625,19610461
2021-01-14,2175.786523861207,2212.5707423542117,2162.1302929404587,2205.7197265625,2120413,696.7187145853906,704.6986575797872,689.5438477393617,695.5820922851562,12297166,559.0121579383903,561.0267696515594,546.8764070884642,556.9495849609375,16974338,881.9238432057263,891.8540138996398,879.2259402439199,888.9973754882812,21553242,1197.2357616403685,1218.3634515516692,1160.6584054970342,1206.4791259765625,27521697,790.7679270808817,805.0301318702961,789.2891855407822,791.721923828125,8576718
2021-01-15,2200.15589970624,2213.4901778862777,2154.451556640028,2162.130126953125,2042957,695.7478524799448,696.9555245413233,684.3343976182036,694.5875854492188,14165236,584.7705506427569,585.8258772596638,569.6608457391567,578.1510620117188,57451072,888.9973558240713,894.9826476255291,870.6107298685408,878.5004272460938,20593268,1197.2354338376977,1201.152815618445,1179.6290303989078,1183.986572265625,15018441,789.9092695842312,799.4492366081953,777.8411880079814,781.9434204101562,4996951
2021-01-18,2183.60315616061,2183.60315616061,2134.0823125296374,2145.07177734375,1733797,696.1267159476713,711.731410769727,694.7532997710615,702.3780517578125,42825632,578.1511001076736,578.4868885830567,560.2592831914147,563.08935546875,21359539,883.7828981720585,905.5022489944743,872.1070575050039,899.5849609375,35100458,1177.8685607807886,1179.629201379863,1149.6983111955979,1155.0242919921875,8861765,780.2739190600896,783.0404745353886,760.4784876660194,771.7833251953125,3955069
2021-01-19,2153.715961899535,2190.5922302155027,2136.473359728051,2173.16552734375,1495269,706.4983186612751,715.8990251352752,694.7533178392471,712.2050170898438,17360254,567.0706135934554,573.1624691042853,562.6576407952585,568.2218627929688,11034273,904.4366615381475,920.9188817318542,904.4366615381475,914.298828125,32006615,1162.022904326786,1171.7064285295091,1154.98034127026,1159.0738525390625,5585744,772.7373193522124,781.8956642906371,764.6760356715274,770.8770141601562,3991167
2021-01-20,2167.5103084765747,2183.097577841536,2157.6705738710443,2166.544677734375,1380562,710.8553693019672,710.8553693019672,703.7515514874906,706.5930786132812,13346052,568.2219107167824,578.0072612980542,565.0560497177476,571.9154052734375,13333007,916.5659852036083,933.1615451092317,907.4973158868203,931.6652221679688,30924537,1162.5071716603345,1187.0240738239052,1162.5071716603345,1179.1451416015625,8225838,769.8753098024608,793.6775382751539,765.1053264703514,786.5702514648438,4502291
2021-01-21,2184.9827511003937,2206.961233581066,2161.0730071910457,2177.303955078125,1521133,706.5930138834698,707.7059336769149,695.2979561553767,698.4473266601562,26333054,575.8487259198762,579.4942593376593,551.0495899404577,557.717041015625,17380638,944.0438963533106,961.2742782497206,940.8699070414725,951.93359375,39087742,1188.4324547587196,1198.1600374653954,1175.227649705845,1179.3651123046875,6142421,785.1392609690351,796.5872210317672,763.4835248715666,771.0678100585938,4455107
2021-01-22,2169.3493843868764,2227.2845311509177,2167.5101733784945,2215.651611328125,2548089,695.1795566696569,695.1795566696569,682.0374949646825,683.647705078125,15392364,560.163398438419,561.7463589167334,549.4666635059145,553.4000244140625,12662954,957.1933717044934,959.165840987856,922.8006124178714,929.3527221679688,30532660,1168.185147670167,1193.7144387646922,1167.7890464824043,1180.3775634765625,9646591,770.829304151843,788.6690534057748,758.4273475256376,761.6709594726562,5588252
2021-01-25,2225.445163897549,2236.802380882162,2193.2589735106008,2206.685302734375,2124424,693.853475383822,701.3835329786784,689.1412998903074,692.7879028320312,20344718,555.4625356286857,563.9528126436778,546.3967234542322,557.1414184570312,12503932,922.7099765082173,922.7099765082173,876.0292211149126,880.110107421875,54207104,1184.030971185381,1186.583921909131,1155.8607175958405,1166.5125732421875,6542611,765.2007101295762,775.5516089951794,748.1718927627921,757.998046875,3353172
2021-01-27,2230.0431480489833,2230.0431480489833,2147.278660080155,2199.052490234375,2460297,695.2269379463488,697.073942054867,665.9355420753217,667.5693969726562,23556276,556.4219542989828,558.1008373509028,539.4894785840388,547.595947265625,15567653,872.8551706594984,872.8551706594984,856.0782081201552,859.252197265625,42370131,1161.6706896269554,1168.669300749039,1131.2996381464989,1145.2967529296875,8133665,760.3353847497805,779.4153191224224,728.2811182946775,734.52978515625,6585102
2021-01-28,2177.533821842693,2217.674737514016,2105.8966416122876,2115.46044921875,3867335,658.2396825593556,663.6385949413054,635.5548157983885,649.501953125,42704446,543.470705624369,552.4405948951204,539.8731338024901,547.6918334960938,15201598,852.5187439949068,872.084340959147,847.9164357485394,850.8864135742188,34067814,1137.197927864108,1141.2913317270973,1120.2517602809414,1123.46484375,4660690,723.1295180376839,742.3048289321802,721.3169009680257,729.8074951171875,4622634
2021-01-29,2128.978256683129,2135.599369744124,2070.031468896468,2081.894287109375,4472694,658.9264028315245,667.1668424746923,646.2105814067206,658.5238647460938,28704502,554.9829071298878,554.9829071298878,528.2171198643391,531.0951538085938,25521965,858.9348503983574,867.4593698333902,829.7792200753853,835.19775390625,43712383,1132.3120643847108,1136.6256556459916,1083.6743644373792,1090.760986328125,12183519,737.0100788520205,763.1496095918322,711.6814801774971,715.1158447265625,8761073
2021-02-01,2093.619705013951,2101.2985004993343,2047.225653920854,2067.824951171875,2717591,667.8771996524747,702.0939184433921,663.4965124716306,699.3707885742188,26370544,536.2756108542973,557.4772343209933,526.8740097219695,555.6065063476562,14212955,843.1101565318523,863.7866041822916,837.9410296272273,859.3883666992188,34180952,1100.8846773780538,1125.0053694528378,1092.4775748930736,1109.9959716796875,8880279,718.3594538054112,771.6401416632593,707.4361808769806,758.5704345703125,6592083
2021-02-02,2088.470106137804,2092.1025029435996,2027.7301182376427,2051.134033203125,4215607,710.8552586250999,747.5583116187343,709.1503541772746,739.0574340820312,42420206,561.1226954687058,581.0291853555865,555.7024163864332,574.9852905273438,21711996,867.9808262438378,879.6566667876373,841.0923491274965,873.2179565429688,41470034,1126.8099803343166,1139.4866141052723,1112.3727059690884,1119.107177734375,6892490,772.7373018701708,798.8768338910343,765.6777032288177,779.2721557617188,5334431
2021-02-03,2052.099507323289,2075.549445677196,2039.3170817120626,2053.341064453125,2353429,747.7951981441097,749.0738621856243,730.272448092601,745.80615234375,20237254,584.6267546547767,597.1942165506853,575.0812103320161,584.09912109375,30641248,874.3515418529886,885.0978176672972,861.5193971120666,875.4171142578125,30301696,1124.7412005689066,1147.937617904773,1120.6476898717608,1130.9034423828125,8182968,783.2312848537512,819.3877828048044,780.3692947751139,794.8700561523438,8802838
2021-02-04,2058.996432694229,2077.3885401769826,2047.2254390026608,2065.06591796875,2908003,741.6385402984712,752.0574725376579,730.9591116288991,747.842529296875,24484684,589.903161083638,597.6739001597336,571.4357474849079,576.1845092773438,51976676,872.4016522189917,879.6565870210757,863.7864621175551,872.5377197265625,25626981,1131.2115017172475,1138.6062131817557,1119.8113976609816,1126.2376708984375,5032240,796.5872859789744,852.4437840270019,796.5872859789744,826.63818359375,14706560
2021-02-05,2065.0663122988685,2101.298681153351,2060.8360369648403,2087.0908203125,4036942,733.1139969095794,766.383543603958,733.1139969095794,756.6039428710938,27054716,579.2543291047465,581.269000306183,552.8243340640802,557.4771728515625,35465208,875.1450294447208,881.7651430554548,870.5880568440388,872.2883911132812,20248046,1132.444092435958,1134.5128237163976,1110.9642549215084,1119.85546875,5477481,839.421718824304,841.1389012372068,802.5020349238741,825.6841430664062,15668083
2021-02-08,2104.057279094558,2104.700958009853,2050.9960892927293,2056.83544921875,2780672,767.2122882010688,772.7295980086683,755.7040807536468,760.2268676757812,17447580,565.0560320368514,579.1104715566557,560.9308265797117,573.0186157226562,21646080,876.5052740367894,892.8061507159327,874.691600163488,884.8484497070312,21183400,1131.6516804227338,1153.2195265295848,1122.8484779301416,1147.54150390625,6921922,850.0110522016242,908.2525385773793,850.0110522016242,885.6905517578125,21179625
2021-02-09,2066.3531813464997,2073.4340975014693,2032.7875867229359,2038.0753173828125,3131481,762.4763521662492,771.0009325010271,751.4417333862714,763.3524780273438,18421366,574.5536012336204,583.043878795816,570.8121452294827,574.6015625,20927436,889.6095123241837,902.1468540671391,885.2338830875444,886.9795532226562,19604141,1150.4906570432056,1172.5866757624497,1142.5237150981163,1149.30224609375,7965949,886.7399751290262,895.8029442131852,844.4779309399426,853.8270874023438,9210613
2021-02-10,2041.524433502013,2060.836151116221,2034.8572928971075,2055.7783203125,2055520,761.6949586277138,764.7732794572811,742.1121138356696,749.0975341796875,19788006,580.3576358714838,583.0438244582953,556.6617301692098,566.2072143554688,31642664,885.8913937556059,899.9477267102546,873.8980819416108,895.2093505859375,21234156,1140.7191458914072,1148.2458203636193,1129.979173207175,1141.3353271484375,5951207,857.6430566811379,874.8149977492807,845.3364756246997,872.0961303710938,6465767
2021-02-11,2061.7551822974206,2085.6649212535904,2054.444364711504,2081.06689453125,1824480,749.2159471102909,756.698657949199,740.7860606113193,744.6458129882812,13648618,567.9340831118093,579.0145667746046,565.0560493521176,573.7861328125,19253595,897.7938959649373,935.9728593397923,894.2798277886045,932.11865234375,42539278,1134.7328543695958,1140.8950964026346,1129.494991625902,1137.946044921875,4673317,874.2902914130747,877.7246562580589,860.8389029443207,872.143798828125,3640848
2021-02-12,2085.6653179600603,2089.5736414174366,2052.5595192622814,2061.341796875,1222094,745.3799133148704,754.1886355811185,744.9536726964518,749.1922607421875,9910106,573.5462298536984,573.5462298536984,560.8348850747692,562.4177856445312,15905053,932.027983547643,942.2301692248576,913.8453687465834,925.7252807617188,30497029,1148.8179986508705,1165.324004378613,1145.780936581356,1153.0435791015625,5797875,873.8609489399983,876.2936288008597,863.3669855793651,866.753662109375,2484145
2021-02-15,2070.0319059688263,2079.917664737891,2035.0868982270158,2037.1099853515625,2449407,757.7878518274786,769.5801999926454,756.1776416929837,765.60205078125,10355244,568.0300033863429,578.4869309223815,566.0153916932136,569.5650024414062,17972742,928.6499377082844,934.6578975884943,918.1983447144302,921.6444091796875,15791099,1162.0227926096593,1169.4175046002792,1150.6666392805976,1152.9114990234375,4363513,868.9956051982625,877.6769517562208,856.9275238206798,869.90185546875,4178613
2021-02-16,2047.9611258238538,2049.846361704429,2013.981752855246,2019.54541015625,2396356,767.7806058448106,777.1576684792043,761.742360705804,770.3616943359375,13897358,570.8121154183088,577.143837396162,568.8934262500657,569.8048095703125,15064854,924.8864658007502,942.8650096572084,922.7326530138156,933.8417358398438,21421660,1156.7411181409593,1161.802960933433,1132.0921445428262,1135.965576171875,6896421,872.9070190763298,879.3464970859093,860.6004378115307,870.23583984375,4223635
2021-02-17,2019.4535058703643,2024.5573608629459,1986.3477106921616,1989.93408203125,2447956,767.2122995476974,768.0647807827121,749.6895494962994,751.3471069335938,12794426,572.6828798094347,574.4576852991299,566.0633898265922,569.7089233398438,16436661,934.0683933136262,950.3692703869466,929.8061636594126,944.6107177734375,23742994,1135.9654841218014,1139.5747763282875,1122.4085282491824,1127.95458984375,4575741,863.366974547483,877.820047191339,862.9853525937656,872.8592529296875,3903522
2021-02-18,1990.0261481835782,1994.2103977877746,1970.898310359427,1974.2550048828125,3205806,760.558234522015,760.558234522015,733.1138471538054,736.0974731445312,14720560,572.7308611031094,573.6902057818983,561.4105700320735,565.1040649414062,22193564,945.4042987913413,956.0145679990007,933.6603933330227,937.5599365234375,18646877,1123.2886719085736,1149.6982801822862,1122.4083516327833,1137.7698974609375,6437551,872.8593007020817,872.8593007020817,850.6311890238495,853.3023681640625,4616205
2021-02-19,1979.8184124736606,2017.614284917951,1977.1516465695508,2005.75146484375,3364030,731.6931664576377,740.7860292853279,726.0101127375784,728.8989868164062,17139508,566.0154137369859,571.7714814577074,552.1048570919269,557.717041015625,19465126,932.7081388605912,954.4501576444582,931.030412526974,943.2730712890625,23403483,1140.9832860809256,1143.9763970305332,1123.9931662845765,1136.7578125,5389696,849.0571625042206,863.9872358998674,823.156125772845,838.8016967773438,5171996
2021-02-22,2027.7299447879086,2027.7299447879086,1987.819159489363,1993.3367919921875,2678023,731.7168307594127,745.3798268023176,729.0646929130805,733.1138916015625,29451838,558.3405757746699,561.1226270467596,544.9096933881585,547.1161499023438,20227667,943.1370313830363,947.6260001116775,904.5727145749872,910.5352783203125,23804335,1140.0148390885133,1151.9432226672286,1109.2036272212563,1113.78125,7371303,839.517055939878,841.9020475760708,794.7745895539665,798.590576171875,5960870
2021-02-23,2009.3379022200693,2016.097092062505,1995.7276966983031,2004.0501708984375,2062144,735.8370774568311,737.7077262268455,721.1085077743629,724.1868286132812,18239906,551.6252000839853,553.5438893774503,541.0723493166104,542.5593872070312,23764401,928.6271719000512,930.848988222682,913.029121794404,917.4954223632812,25644108,1119.0194045491075,1136.4937446615022,1107.0470674608293,1114.7938232421875,6612942,803.360549972845,817.5274350612074,781.4186271785605,802.2634887695312,7348084
2021-02-24,2012.5564756061076,2012.5564756061076,1982.2555217098945,2003.682373046875,924143,722.931841154258,764.3470748323017,718.0775657714667,760.795166015625,14314332,545.0056086985865,550.7616755081289,542.2234978099797,549.658447265625,8888950,920.4654582700598,936.4489240552962,918.7197282010852,934.5218505859375,10807663,1109.2476716611327,1123.8169086048074,1102.1610500403006,1121.792236328125,4537258,802.4066525300459,816.5258511772508,801.3572793836944,810.515625,3184114
2021-02-25,2001.9809956170252,2009.337838963344,1986.3477035060976,1989.3824462890625,2099460,762.3579308447829,774.9080070475392,758.6876255402033,760.7714233398438,20109570,556.325984985616,560.6910566922793,553.591834924075,555.6065063476562,16230241,941.3233367992898,975.7841010050624,939.9630213818829,972.3153686523438,34855693,1134.2486958235556,1144.196358621312,1119.767469256633,1122.0123291015625,8788221,813.8546111674522,826.733567403753,803.3129586343186,819.4832153320312,6134649
2021-02-26,1984.50861462952,2006.9468984095438,1949.5636065869244,1960.6448974609375,3413194,751.6075036939108,752.4836295180887,720.3270079368773,726.673095703125,27912846,551.1454703121035,562.1300309908667,529.320292393905,533.6853637695312,198547005,959.9139702500598,967.576928004242,938.9200542247918,945.7669067382812,37481215,1117.1264049578488,1121.792145299428,1095.7786387480553,1103.305419921875,15132388,809.0369069784135,817.2413137091278,761.7663811345666,769.302978515625,12073749
2021-03-01,1963.541312229561,1980.8299378337797,1956.9201985655911,1971.08203125,1229276,740.6913483244873,744.7405472981088,729.6567290261943,738.2760620117188,13536018,535.3162048167061,536.3714718464087,499.82033866147185,510.5650329589844,55091122,956.8305872083303,957.6468123803251,935.2019094636117,952.9764404296875,17680764,1112.1087025290365,1130.7714503167083,1108.3232821710671,1115.3658447265625,5756286,783.2311854822955,813.4728884551533,778.6520135829197,781.7525024414062,9223619
2021-03-02,1988.1873159865452,2008.3265889103138,1968.461820681988,2002.85498046875,2095135,746.2322060312079,751.8205646915853,734.5346115506449,742.6802978515625,16110038,518.5276417683671,521.8853477165972,507.35123592622574,519.19921875,30622757,962.1810207767742,965.8084279842234,947.2631294815982,954.9260864257812,17150760,1128.7908013352219,1153.2196917521082,1126.1057812059096,1148.3779296875,10461434,794.631575589668,828.0691488127329,782.3249946723682,820.48486328125,9706013
2021-03-03,2027.729880909238,2027.729880909238,1998.7623111819635,2017.1544189453125,2031893,750.1631036638017,755.8461574794367,741.1649351223799,751.5128173828125,11222410,526.4422580116764,528.3609471024429,518.0479634129173,524.0918579101562,24669015,961.750393670414,1006.572077071357,955.4703590572257,998.5009765625,31924461,1161.3185090312531,1185.7914566139111,1151.458964551593,1182.75439453125,9056399,827.0675419984698,828.0692269985637,808.0829822821042,812.8529663085938,5028771
2021-03-04,2009.337791445732,2026.3504912817712,1999.2221320837625,2020.281005859375,2290915,733.3744250896104,744.0064482821596,728.8989856058892,735.031982421875,16291438,518.0479953779627,523.8040630054282,516.1293061688075,517.6642456054688,17678275,988.480126250495,992.991762854271,978.368612759976,986.598388671875,21435754,1175.2276663901384,1200.6248869768604,1167.2167727031958,1171.1341552734375,12041941,803.1221105371203,818.8153681307634,796.3964453476557,806.36572265625,4574138
2021-03-05,2008.9701866007467,2032.2820504069527,2000.3717857065217,2024.1436767578125,2129837,725.0629432827818,731.9773138054445,720.3744123616639,724.58935546875,17445822,513.2512799886063,516.6089861545667,503.08217930618827,511.14068603515625,16658703,977.5978286714029,1002.9673152550806,976.260181188279,987.8906860351562,25511666,1169.5056212884995,1179.629305627843,1148.8621514244057,1159.1177978515625,6486176,801.3572086047076,821.1526396505976,799.783090796871,801.7388305664062,5179108
2021-03-08,2032.3282429678284,2037.937926565864,1994.624415835846,1999.728271484375,1440724,730.272425268386,736.4290669859535,716.3015844477521,719.61669921875,15117050,509.4138651639473,513.6829543785215,503.4179318973437,504.3293151855469,15293359,983.2656636273797,1012.0132094952947,983.0389843818929,993.5132446289062,19506841,1166.2484743431805,1184.999233830919,1159.5579535326617,1175.887939453125,5119392,808.9415179830828,817.90905207737,801.3572325297445,811.8511962890625,3474579
2021-03-09,2001.061441039345,2027.7299988473142,1988.2329900308796,2021.7525634765625,1711842,731.6931703125,741.4964149068451,728.496452578125,739.98095703125,15066696,508.5504917859808,510.3732585367535,493.3927629251648,500.5398864746094,20181762,997.5487577867862,1003.8061245628406,973.3355758572837,993.4905395507812,15154484,1170.3858309444852,1188.8284981205222,1160.9223877834072,1184.5150146484375,6518173,813.759233573233,825.8750040304012,803.2652692481386,812.8052368164062,3536262
